team,year,day,points,position
az alkmaar,2009,3,6,4
ajax,2009,3,6,5
psv eindhoven,2009,3,5,6
roda jc,2009,3,5,7
heerenveen,2009,3,4,8
heracles,2009,3,4,9
vvv venlo,2009,3,3,10
willem ii,2009,3,3,11
sparta,2009,3,3,12
nijmegen,2009,3,3,13
groningen,2009,3,1,14
den haag,2009,3,1,15
vitesse,2009,3,1,16
waalwijk,2009,3,0,17
utrecht,2009,4,10,0
twente,2009,4,10,1
feyenoord,2009,4,10,2
az alkmaar,2009,4,9,3
psv eindhoven,2009,4,8,4
heracles,2009,4,7,5
ajax,2009,4,7,6
nac breda,2009,4,7,7
roda jc,2009,4,5,8
nijmegen,2009,4,4,9
heerenveen,2009,4,4,10
sparta,2009,4,4,11
vvv venlo,2009,4,4,12
den haag,2009,4,4,13
willem ii,2009,4,3,14
groningen,2009,4,2,15
vitesse,2009,4,1,16
waalwijk,2009,4,0,17
az alkmaar,2009,5,12,0
twente,2009,5,11,1
psv eindhoven,2009,5,11,2
feyenoord,2009,5,11,3
ajax,2009,5,10,4
utrecht,2009,5,10,5
nac breda,2009,5,10,6
heracles,2009,5,7,7
den haag,2009,5,7,8
roda jc,2009,5,5,9
vvv venlo,2009,5,5,10
nijmegen,2009,5,5,11
sparta,2009,5,4,12
heerenveen,2009,5,4,13
vitesse,2009,5,4,14
willem ii,2009,5,3,15
groningen,2009,5,2,16
waalwijk,2009,5,0,17
feyenoord,2009,6,14,0
twente,2009,6,14,1
psv eindhoven,2009,6,14,2
utrecht,2009,6,13,3
ajax,2009,6,13,4
az alkmaar,2009,6,12,5
nac breda,2009,6,10,6
den haag,2009,6,10,7
vvv venlo,2009,6,8,8
nijmegen,2009,6,8,9
heracles,2009,6,7,10
sparta,2009,6,7,11
vitesse,2009,6,5,12
groningen,2009,6,5,13
roda jc,2009,6,5,14
heerenveen,2009,6,4,15
willem ii,2009,6,3,16
waalwijk,2009,6,0,17
psv eindhoven,2009,7,17,0
twente,2009,7,17,1
ajax,2009,7,16,2
utrecht,2009,7,16,3
feyenoord,2009,7,14,4
az alkmaar,2009,7,12,5
nac breda,2009,7,10,6
den haag,2009,7,10,7
vitesse,2009,7,8,8
roda jc,2009,7,8,9
sparta,2009,7,8,10
vvv venlo,2009,7,8,11
nijmegen,2009,7,8,12
heracles,2009,7,8,13
willem ii,2009,7,6,14
groningen,2009,7,5,15
heerenveen,2009,7,4,16
waalwijk,2009,7,0,17
twente,2009,8,20,0
psv eindhoven,2009,8,20,1
ajax,2009,8,19,2
utrecht,2009,8,17,3
feyenoord,2009,8,17,4
az alkmaar,2009,8,12,5
heracles,2009,8,11,6
nac breda,2009,8,10,7
den haag,2009,8,10,8
nijmegen,2009,8,9,9
vitesse,2009,8,8,10
sparta,2009,8,8,11
roda jc,2009,8,8,12
vvv venlo,2009,8,8,13
groningen,2009,8,8,14
heerenveen,2009,8,7,15
willem ii,2009,8,6,16
waalwijk,2009,8,3,17
twente,2009,9,23,0
psv eindhoven,2009,9,21,1
ajax,2009,9,20,2
feyenoord,2009,9,20,3
utrecht,2009,9,18,4
az alkmaar,2009,9,15,5
den haag,2009,9,11,6
heracles,2009,9,11,7
vitesse,2009,9,11,8
nac breda,2009,9,10,9
nijmegen,2009,9,10,10
groningen,2009,9,9,11
roda jc,2009,9,9,12
vvv venlo,2009,9,9,13
heerenveen,2009,9,8,14
sparta,2009,9,8,15
willem ii,2009,9,7,16
waalwijk,2009,9,3,17
twente,2009,10,26,0
psv eindhoven,2009,10,24,1
ajax,2009,10,23,2
feyenoord,2009,10,20,3
utrecht,2009,10,19,4
az alkmaar,2009,10,15,5
heracles,2009,10,14,6
nac breda,2009,10,13,7
den haag,2009,10,12,8
vitesse,2009,10,11,9
sparta,2009,10,11,10
nijmegen,2009,10,11,11
vvv venlo,2009,10,10,12
roda jc,2009,10,10,13
groningen,2009,10,10,14
heerenveen,2009,10,8,15
willem ii,2009,10,7,16
waalwijk,2009,10,3,17
twente,2009,11,29,0
psv eindhoven,2009,11,27,1
ajax,2009,11,26,2
feyenoord,2009,11,23,3
utrecht,2009,11,22,4
heracles,2009,11,17,5
nac breda,2009,11,16,6
az alkmaar,2009,11,15,7
sparta,2009,11,14,8
den haag,2009,11,12,9
nijmegen,2009,11,11,10
vitesse,2009,11,11,11
roda jc,2009,11,10,12
vvv venlo,2009,11,10,13
groningen,2009,11,10,14
willem ii,2009,11,10,15
heerenveen,2009,11,8,16
waalwijk,2009,11,3,17
twente,2009,12,32,0
psv eindhoven,2009,12,30,1
ajax,2009,12,29,2
feyenoord,2009,12,23,3
utrecht,2009,12,22,4
heracles,2009,12,20,5
az alkmaar,2009,12,18,6
sparta,2009,12,17,7
nac breda,2009,12,17,8
willem ii,2009,12,13,9
den haag,2009,12,12,10
heerenveen,2009,12,11,11
vvv venlo,2009,12,11,12
nijmegen,2009,12,11,13
vitesse,2009,12,11,14
groningen,2009,12,10,15
roda jc,2009,12,10,16
waalwijk,2009,12,3,17
twente,2009,13,35,0
psv eindhoven,2009,13,33,1
ajax,2009,13,29,2
feyenoord,2009,13,24,3
utrecht,2009,13,22,4
heracles,2009,13,20,5
nac breda,2009,13,20,6
az alkmaar,2009,13,19,7
sparta,2009,13,17,8
heerenveen,2009,13,14,9
vitesse,2009,13,14,10
roda jc,2009,13,13,11
willem ii,2009,13,13,12
groningen,2009,13,13,13
den haag,2009,13,12,14
nijmegen,2009,13,11,15
vvv venlo,2009,13,11,16
waalwijk,2009,13,6,17
twente,2009,14,38,0
psv eindhoven,2009,14,36,1
ajax,2009,14,32,2
feyenoord,2009,14,25,3
utrecht,2009,14,23,4
az alkmaar,2009,14,22,5
nac breda,2009,14,21,6
heracles,2009,14,20,7
sparta,2009,14,17,8
willem ii,2009,14,14,9
heerenveen,2009,14,14,10
vitesse,2009,14,14,11
vvv venlo,2009,14,14,12
den haag,2009,14,13,13
groningen,2009,14,13,14
roda jc,2009,14,13,15
nijmegen,2009,14,12,16
waalwijk,2009,14,9,17
twente,2009,15,41,0
psv eindhoven,2009,15,39,1
ajax,2009,15,35,2
feyenoord,2009,15,28,3
utrecht,2009,15,26,4
az alkmaar,2009,15,25,5
heracles,2009,15,23,6
nac breda,2009,15,21,7
heerenveen,2009,15,17,8
sparta,2009,15,17,9
willem ii,2009,15,14,10
groningen,2009,15,14,11
vitesse,2009,15,14,12
vvv venlo,2009,15,14,13
nijmegen,2009,15,13,14
den haag,2009,15,13,15
roda jc,2009,15,13,16
waalwijk,2009,15,9,17
twente,2009,16,44,0
psv eindhoven,2009,16,42,1
ajax,2009,16,35,2
feyenoord,2009,16,31,3
utrecht,2009,16,29,4
heracles,2009,16,26,5
az alkmaar,2009,16,25,6
nac breda,2009,16,22,7
sparta,2009,16,18,8
heerenveen,2009,16,17,9
vitesse,2009,16,17,10
vvv venlo,2009,16,17,11
den haag,2009,16,14,12
roda jc,2009,16,14,13
willem ii,2009,16,14,14
groningen,2009,16,14,15
nijmegen,2009,16,13,16
waalwijk,2009,16,9,17
twente,2009,17,47,0
psv eindhoven,2009,17,45,1
ajax,2009,17,38,2
feyenoord,2009,17,34,3
utrecht,2009,17,30,4
heracles,2009,17,29,5
az alkmaar,2009,17,25,6
nac breda,2009,17,22,7
vvv venlo,2009,17,20,8
vitesse,2009,17,18,9
sparta,2009,17,18,10
roda jc,2009,17,17,11
groningen,2009,17,17,12
heerenveen,2009,17,17,13
den haag,2009,17,14,14
willem ii,2009,17,14,15
nijmegen,2009,17,13,16
waalwijk,2009,17,9,17
psv eindhoven,2009,18,48,0
twente,2009,18,48,1
ajax,2009,18,39,2
feyenoord,2009,18,37,3
heracles,2009,18,32,4
utrecht,2009,18,31,5
az alkmaar,2009,18,28,6
nac breda,2009,18,23,7
vvv venlo,2009,18,20,8
groningen,2009,18,20,9
vitesse,2009,18,18,10
sparta,2009,18,18,11
roda jc,2009,18,17,12
heerenveen,2009,18,17,13
nijmegen,2009,18,16,14
den haag,2009,18,14,15
willem ii,2009,18,14,16
waalwijk,2009,18,12,17
psv eindhoven,2009,19,51,0
twente,2009,19,49,1
ajax,2009,19,42,2
feyenoord,2009,19,38,3
heracles,2009,19,32,4
utrecht,2009,19,31,5
az alkmaar,2009,19,28,6
nac breda,2009,19,26,7
vitesse,2009,19,21,8
vvv venlo,2009,19,21,9
groningen,2009,19,21,10
roda jc,2009,19,20,11
heerenveen,2009,19,20,12
sparta,2009,19,19,13
nijmegen,2009,19,16,14
den haag,2009,19,15,15
willem ii,2009,19,14,16
waalwijk,2009,19,12,17
psv eindhoven,2009,20,52,0
twente,2009,20,52,1
ajax,2009,20,43,2
feyenoord,2009,20,39,3
heracles,2009,20,33,4
utrecht,2009,20,32,5
nac breda,2009,20,29,6
az alkmaar,2009,20,28,7
groningen,2009,20,24,8
vitesse,2009,20,22,9
vvv venlo,2009,20,21,10
roda jc,2009,20,20,11
heerenveen,2009,20,20,12
sparta,2009,20,19,13
nijmegen,2009,20,19,14
den haag,2009,20,18,15
willem ii,2009,20,17,16
waalwijk,2009,20,12,17
psv eindhoven,2009,21,55,0
twente,2009,21,55,1
ajax,2009,21,46,2
feyenoord,2009,21,42,3
heracles,2009,21,33,4
utrecht,2009,21,32,5
nac breda,2009,21,30,6
az alkmaar,2009,21,29,7
groningen,2009,21,27,8
vvv venlo,2009,21,24,9
vitesse,2009,21,23,10
nijmegen,2009,21,22,11
roda jc,2009,21,20,12
heerenveen,2009,21,20,13
sparta,2009,21,20,14
den haag,2009,21,18,15
willem ii,2009,21,17,16
waalwijk,2009,21,12,17
psv eindhoven,2009,22,58,0
twente,2009,22,55,1
ajax,2009,22,49,2
feyenoord,2009,22,42,3
heracles,2009,22,36,4
nac breda,2009,22,33,5
utrecht,2009,22,32,6
az alkmaar,2009,22,32,7
groningen,2009,22,27,8
vvv venlo,2009,22,27,9
nijmegen,2009,22,25,10
roda jc,2009,22,23,11
heerenveen,2009,22,23,12
vitesse,2009,22,23,13
sparta,2009,22,20,14
den haag,2009,22,18,15
willem ii,2009,22,17,16
waalwijk,2009,22,12,17
psv eindhoven,2009,23,61,0
twente,2009,23,58,1
ajax,2009,23,52,2
feyenoord,2009,23,43,3
heracles,2009,23,36,4
az alkmaar,2009,23,35,5
utrecht,2009,23,33,6
nac breda,2009,23,33,7
groningen,2009,23,30,8
nijmegen,2009,23,28,9
vvv venlo,2009,23,27,10
roda jc,2009,23,23,11
heerenveen,2009,23,23,12
vitesse,2009,23,23,13
sparta,2009,23,23,14
den haag,2009,23,21,15
willem ii,2009,23,17,16
waalwijk,2009,23,12,17
psv eindhoven,2009,24,62,0
twente,2009,24,61,1
ajax,2009,24,55,2
feyenoord,2009,24,44,3
heracles,2009,24,36,4
utrecht,2009,24,36,5
az alkmaar,2009,24,36,6
nac breda,2009,24,33,7
groningen,2009,24,33,8
nijmegen,2009,24,28,9
vvv venlo,2009,24,28,10
roda jc,2009,24,26,11
heerenveen,2009,24,26,12
sparta,2009,24,24,13
vitesse,2009,24,23,14
den haag,2009,24,22,15
willem ii,2009,24,17,16
waalwijk,2009,24,12,17
psv eindhoven,2009,25,65,0
twente,2009,25,64,1
ajax,2009,25,58,2
feyenoord,2009,25,47,3
heracles,2009,25,39,4
az alkmaar,2009,25,39,5
utrecht,2009,25,36,6
nac breda,2009,25,34,7
groningen,2009,25,33,8
roda jc,2009,25,29,9
nijmegen,2009,25,28,10
vvv venlo,2009,25,28,11
heerenveen,2009,25,26,12
sparta,2009,25,25,13
vitesse,2009,25,23,14
den haag,2009,25,22,15
willem ii,2009,25,20,16
waalwijk,2009,25,12,17
twente,2009,26,67,0
psv eindhoven,2009,26,65,1
ajax,2009,26,61,2
feyenoord,2009,26,50,3
heracles,2009,26,42,4
az alkmaar,2009,26,42,5
utrecht,2009,26,39,6
nac breda,2009,26,37,7
groningen,2009,26,36,8
roda jc,2009,26,29,9
nijmegen,2009,26,28,10
vvv venlo,2009,26,28,11
heerenveen,2009,26,26,12
sparta,2009,26,25,13
vitesse,2009,26,24,14
den haag,2009,26,23,15
willem ii,2009,26,20,16
waalwijk,2009,26,12,17
twente,2009,27,70,0
psv eindhoven,2009,27,65,1
ajax,2009,27,64,2
feyenoord,2009,27,51,3
az alkmaar,2009,27,45,4
heracles,2009,27,43,5
utrecht,2009,27,42,6
groningen,2009,27,39,7
nac breda,2009,27,37,8
roda jc,2009,27,32,9
heerenveen,2009,27,29,10
vvv venlo,2009,27,28,11
nijmegen,2009,27,28,12
sparta,2009,27,25,13
vitesse,2009,27,24,14
den haag,2009,27,23,15
willem ii,2009,27,23,16
waalwijk,2009,27,12,17
twente,2009,28,71,0
ajax,2009,28,67,1
psv eindhoven,2009,28,66,2
feyenoord,2009,28,52,3
az alkmaar,2009,28,48,4
heracles,2009,28,46,5
utrecht,2009,28,45,6
groningen,2009,28,42,7
nac breda,2009,28,37,8
roda jc,2009,28,32,9
heerenveen,2009,28,32,10
vvv venlo,2009,28,29,11
nijmegen,2009,28,28,12
vitesse,2009,28,27,13
sparta,2009,28,25,14
den haag,2009,28,24,15
willem ii,2009,28,23,16
waalwijk,2009,28,12,17
twente,2009,29,74,0
ajax,2009,29,70,1
psv eindhoven,2009,29,69,2
feyenoord,2009,29,55,3
az alkmaar,2009,29,51,4
utrecht,2009,29,48,5
heracles,2009,29,46,6
groningen,2009,29,42,7
nac breda,2009,29,40,8
roda jc,2009,29,35,9
heerenveen,2009,29,32,10
vvv venlo,2009,29,29,11
nijmegen,2009,29,29,12
vitesse,2009,29,27,13
sparta,2009,29,25,14
den haag,2009,29,24,15
willem ii,2009,29,23,16
waalwijk,2009,29,12,17
twente,2009,30,77,0
ajax,2009,30,73,1
psv eindhoven,2009,30,72,2
feyenoord,2009,30,56,3
az alkmaar,2009,30,54,4
heracles,2009,30,49,5
utrecht,2009,30,48,6
groningen,2009,30,42,7
nac breda,2009,30,41,8
roda jc,2009,30,38,9
heerenveen,2009,30,35,10
vitesse,2009,30,30,11
nijmegen,2009,30,29,12
vvv venlo,2009,30,29,13
sparta,2009,30,25,14
den haag,2009,30,24,15
willem ii,2009,30,23,16
waalwijk,2009,30,12,17
twente,2009,31,80,0
ajax,2009,31,76,1
psv eindhoven,2009,31,73,2
feyenoord,2009,31,57,3
az alkmaar,2009,31,55,4
heracles,2009,31,50,5
utrecht,2009,31,48,6
groningen,2009,31,45,7
nac breda,2009,31,44,8
roda jc,2009,31,38,9
heerenveen,2009,31,35,10
nijmegen,2009,31,30,11
vitesse,2009,31,30,12
vvv venlo,2009,31,29,13
den haag,2009,31,27,14
sparta,2009,31,26,15
willem ii,2009,31,23,16
waalwijk,2009,31,15,17
twente,2009,32,80,0
ajax,2009,32,79,1
psv eindhoven,2009,32,74,2
feyenoord,2009,32,60,3
az alkmaar,2009,32,58,4
heracles,2009,32,53,5
utrecht,2009,32,49,6
groningen,2009,32,46,7
nac breda,2009,32,45,8
roda jc,2009,32,41,9
heerenveen,2009,32,36,10
nijmegen,2009,32,33,11
vitesse,2009,32,31,12
vvv venlo,2009,32,29,13
den haag,2009,32,27,14
sparta,2009,32,26,15
willem ii,2009,32,23,16
waalwijk,2009,32,15,17
twente,2009,33,83,0
ajax,2009,33,82,1
psv eindhoven,2009,33,77,2
az alkmaar,2009,33,61,3
feyenoord,2009,33,60,4
heracles,2009,33,53,5
utrecht,2009,33,52,6
groningen,2009,33,46,7
nac breda,2009,33,46,8
roda jc,2009,33,44,9
heerenveen,2009,33,37,10
nijmegen,2009,33,33,11
vvv venlo,2009,33,32,12
vitesse,2009,33,31,13
den haag,2009,33,30,14
sparta,2009,33,26,15
willem ii,2009,33,23,16
waalwijk,2009,33,15,17
twente,2009,34,86,0
ajax,2009,34,85,1
psv eindhoven,2009,34,78,2
feyenoord,2009,34,63,3
az alkmaar,2009,34,62,4
heracles,2009,34,56,5
utrecht,2009,34,53,6
groningen,2009,34,49,7
roda jc,2009,34,47,8
nac breda,2009,34,46,9
heerenveen,2009,34,37,10
vvv venlo,2009,34,35,11
nijmegen,2009,34,33,12
vitesse,2009,34,32,13
den haag,2009,34,30,14
sparta,2009,34,26,15
willem ii,2009,34,23,16
waalwijk,2009,34,15,17
ajax,2010,0,0,0
roda,2010,0,0,1
graafschap,2010,0,0,2
excelsior,2010,0,0,3
heerenveen,2010,0,0,4
psv eindhoven,2010,0,0,5
heracles,2010,0,0,6
willem ii,2010,0,0,7
nijmegen,2010,0,0,8
vvv venlo,2010,0,0,9
feyenoord,2010,0,0,10
utrecht,2010,0,0,11
groningen,2010,0,0,12
twente,2010,0,0,13
nac breda,2010,0,0,14
az alkmaar,2010,0,0,15
vitesse,2010,0,0,16
den haag,2010,0,0,17
heracles ,2010,0,0,18
roda ,2010,0,0,19
ajax ,2010,0,0,20
feyenoord ,2010,0,0,21
graafschap ,2010,0,0,22
groningen ,2010,0,0,23
utrecht ,2010,0,0,24
vitesse ,2010,0,0,25
willem ii ,2010,0,0,26
graafschap ,2010,1,3,0
heracles ,2010,1,3,1
utrecht ,2010,1,3,2
groningen ,2010,1,3,3
psv eindhoven,2010,1,3,4
heracles,2010,1,3,5
graafschap,2010,1,3,6
nijmegen,2010,1,3,7
feyenoord ,2010,1,3,8
feyenoord,2010,1,3,9
ajax ,2010,1,3,10
vitesse,2010,1,3,11
ajax,2010,1,1,12
twente,2010,1,1,13
nac breda,2010,1,1,14
az alkmaar,2010,1,1,15
roda,2010,1,1,16
roda ,2010,1,1,17
groningen,2010,1,1,18
den haag,2010,1,0,19
utrecht,2010,1,0,20
vvv venlo,2010,1,0,21
willem ii,2010,1,0,22
heerenveen,2010,1,0,23
excelsior,2010,1,0,24
vitesse ,2010,1,0,25
willem ii ,2010,1,0,26
psv eindhoven,2010,2,6,0
nijmegen,2010,2,6,1
roda,2010,2,4,2
ajax,2010,2,4,3
vitesse,2010,2,3,4
vvv venlo,2010,2,3,5
graafschap,2010,2,3,6
utrecht,2010,2,3,7
excelsior,2010,2,3,8
feyenoord,2010,2,3,9
heracles,2010,2,3,10
twente,2010,2,2,11
groningen,2010,2,2,12
az alkmaar,2010,2,2,13
nac breda,2010,2,1,14
heerenveen,2010,2,1,15
willem ii,2010,2,0,16
den haag,2010,2,0,17
psv eindhoven,2010,3,9,0
ajax,2010,3,7,1
excelsior,2010,3,6,2
nijmegen,2010,3,6,3
utrecht,2010,3,6,4
twente,2010,3,5,5
groningen,2010,3,5,6
heracles,2010,3,4,7
feyenoord,2010,3,4,8
heerenveen,2010,3,4,9
roda,2010,3,4,10
vitesse,2010,3,3,11
graafschap,2010,3,3,12
den haag,2010,3,3,13
vvv venlo,2010,3,3,14
az alkmaar,2010,3,2,15
nac breda,2010,3,1,16
willem ii,2010,3,0,17
psv eindhoven,2010,4,10,0
ajax,2010,4,10,1
twente,2010,4,8,2
groningen,2010,4,8,3
roda,2010,4,7,4
excelsior,2010,4,7,5
nijmegen,2010,4,7,6
feyenoord,2010,4,7,7
utrecht,2010,4,6,8
heerenveen,2010,4,5,9
nac breda,2010,4,4,10
den haag,2010,4,4,11
heracles,2010,4,4,12
graafschap,2010,4,3,13
az alkmaar,2010,4,3,14
vitesse,2010,4,3,15
vvv venlo,2010,4,3,16
willem ii,2010,4,0,17
ajax,2010,5,13,0
psv eindhoven,2010,5,13,1
twente,2010,5,11,2
groningen,2010,5,11,3
excelsior,2010,5,10,4
roda,2010,5,10,5
heerenveen,2010,5,8,6
nac breda,2010,5,7,7
nijmegen,2010,5,7,8
feyenoord,2010,5,7,9
utrecht,2010,5,6,10
den haag,2010,5,5,11
heracles,2010,5,4,12
graafschap,2010,5,4,13
az alkmaar,2010,5,3,14
vitesse,2010,5,3,15
vvv venlo,2010,5,3,16
willem ii,2010,5,0,17
ajax,2010,6,16,0
psv eindhoven,2010,6,14,1
groningen,2010,6,14,2
twente,2010,6,12,3
roda,2010,6,11,4
excelsior,2010,6,10,5
utrecht,2010,6,9,6
heerenveen,2010,6,8,7
nac breda,2010,6,8,8
den haag,2010,6,8,9
feyenoord,2010,6,7,10
nijmegen,2010,6,7,11
graafschap,2010,6,7,12
az alkmaar,2010,6,6,13
heracles,2010,6,5,14
vitesse,2010,6,4,15
vvv venlo,2010,6,3,16
willem ii,2010,6,0,17
ajax,2010,7,17,0
groningen,2010,7,15,1
psv eindhoven,2010,7,15,2
twente,2010,7,13,3
roda,2010,7,12,4
den haag,2010,7,11,5
nac breda,2010,7,11,6
excelsior,2010,7,10,7
nijmegen,2010,7,10,8
heerenveen,2010,7,9,9
az alkmaar,2010,7,9,10
utrecht,2010,7,9,11
feyenoord,2010,7,7,12
vitesse,2010,7,7,13
graafschap,2010,7,7,14
vvv venlo,2010,7,6,15
heracles,2010,7,5,16
willem ii,2010,7,0,17
psv eindhoven,2010,8,18,0
ajax,2010,8,17,1
twente,2010,8,16,2
roda,2010,8,15,3
groningen,2010,8,15,4
nac breda,2010,8,14,5
az alkmaar,2010,8,12,6
utrecht,2010,8,12,7
den haag,2010,8,12,8
nijmegen,2010,8,10,9
heerenveen,2010,8,10,10
excelsior,2010,8,10,11
feyenoord,2010,8,8,12
graafschap,2010,8,8,13
vitesse,2010,8,8,14
vvv venlo,2010,8,6,15
heracles,2010,8,5,16
willem ii,2010,8,1,17
psv eindhoven,2010,9,21,0
ajax,2010,9,20,1
twente,2010,9,19,2
roda,2010,9,18,3
groningen,2010,9,18,4
den haag,2010,9,15,5
az alkmaar,2010,9,15,6
nac breda,2010,9,14,7
utrecht,2010,9,13,8
heerenveen,2010,9,10,9
excelsior,2010,9,10,10
nijmegen,2010,9,10,11
graafschap,2010,9,9,12
heracles,2010,9,8,13
feyenoord,2010,9,8,14
vitesse,2010,9,8,15
vvv venlo,2010,9,6,16
willem ii,2010,9,1,17
psv eindhoven,2010,10,24,0
twente,2010,10,22,1
ajax,2010,10,21,2
roda,2010,10,21,3
az alkmaar,2010,10,18,4
groningen,2010,10,18,5
utrecht,2010,10,16,6
den haag,2010,10,15,7
nac breda,2010,10,14,8
nijmegen,2010,10,13,9
heerenveen,2010,10,13,10
excelsior,2010,10,11,11
graafschap,2010,10,10,12
heracles,2010,10,9,13
feyenoord,2010,10,8,14
vitesse,2010,10,8,15
vvv venlo,2010,10,6,16
willem ii,2010,10,1,17
psv eindhoven,2010,11,27,0
twente,2010,11,25,1
ajax,2010,11,24,2
roda,2010,11,22,3
groningen,2010,11,21,4
az alkmaar,2010,11,18,5
utrecht,2010,11,16,6
den haag,2010,11,15,7
nac breda,2010,11,14,8
nijmegen,2010,11,14,9
heerenveen,2010,11,13,10
excelsior,2010,11,11,11
graafschap,2010,11,10,12
heracles,2010,11,9,13
vitesse,2010,11,9,14
feyenoord,2010,11,8,15
vvv venlo,2010,11,6,16
willem ii,2010,11,2,17
twente,2010,12,28,0
psv eindhoven,2010,12,27,1
ajax,2010,12,24,2
groningen,2010,12,24,3
roda,2010,12,23,4
az alkmaar,2010,12,21,5
den haag,2010,12,18,6
nac breda,2010,12,17,7
heerenveen,2010,12,16,8
utrecht,2010,12,16,9
nijmegen,2010,12,15,10
excelsior,2010,12,11,11
graafschap,2010,12,10,12
vitesse,2010,12,10,13
heracles,2010,12,9,14
feyenoord,2010,12,9,15
vvv venlo,2010,12,6,16
willem ii,2010,12,2,17
twente,2010,13,31,0
psv eindhoven,2010,13,30,1
ajax,2010,13,24,2
groningen,2010,13,24,3
roda,2010,13,23,4
az alkmaar,2010,13,22,5
den haag,2010,13,21,6
heerenveen,2010,13,19,7
utrecht,2010,13,19,8
nijmegen,2010,13,18,9
nac breda,2010,13,17,10
graafschap,2010,13,13,11
vitesse,2010,13,13,12
heracles,2010,13,12,13
excelsior,2010,13,11,14
feyenoord,2010,13,10,15
vvv venlo,2010,13,9,16
willem ii,2010,13,2,17
psv eindhoven,2010,14,33,0
twente,2010,14,31,1
groningen,2010,14,27,2
az alkmaar,2010,14,25,3
ajax,2010,14,25,4
roda,2010,14,24,5
den haag,2010,14,22,6
heerenveen,2010,14,20,7
utrecht,2010,14,20,8
nac breda,2010,14,20,9
nijmegen,2010,14,19,10
graafschap,2010,14,16,11
vitesse,2010,14,16,12
heracles,2010,14,12,13
excelsior,2010,14,11,14
feyenoord,2010,14,10,15
vvv venlo,2010,14,9,16
willem ii,2010,14,2,17
psv eindhoven,2010,15,34,0
twente,2010,15,31,1
az alkmaar,2010,15,28,2
ajax,2010,15,28,3
roda,2010,15,27,4
groningen,2010,15,27,5
den haag,2010,15,25,6
heerenveen,2010,15,23,7
utrecht,2010,15,20,8
nac breda,2010,15,20,9
nijmegen,2010,15,19,10
graafschap,2010,15,17,11
vitesse,2010,15,17,12
heracles,2010,15,15,13
excelsior,2010,15,14,14
feyenoord,2010,15,13,15
vvv venlo,2010,15,9,16
willem ii,2010,15,3,17
twente,2010,16,34,0
psv eindhoven,2010,16,34,1
groningen,2010,16,30,2
az alkmaar,2010,16,29,3
ajax,2010,16,29,4
roda,2010,16,28,5
den haag,2010,16,25,6
heerenveen,2010,16,24,7
utrecht,2010,16,23,8
nac breda,2010,16,23,9
nijmegen,2010,16,19,10
graafschap,2010,16,17,11
vitesse,2010,16,17,12
excelsior,2010,16,15,13
heracles,2010,16,15,14
feyenoord,2010,16,14,15
vvv venlo,2010,16,9,16
willem ii,2010,16,4,17
twente,2010,17,37,0
psv eindhoven,2010,17,37,1
groningen,2010,17,33,2
az alkmaar,2010,17,32,3
ajax,2010,17,32,4
roda,2010,17,31,5
nac breda,2010,17,26,6
den haag,2010,17,25,7
heerenveen,2010,17,24,8
utrecht,2010,17,23,9
nijmegen,2010,17,20,10
graafschap,2010,17,18,11
feyenoord,2010,17,17,12
vitesse,2010,17,17,13
heracles,2010,17,16,14
excelsior,2010,17,15,15
vvv venlo,2010,17,10,16
willem ii,2010,17,4,17
psv eindhoven,2010,18,38,0
twente,2010,18,37,1
ajax,2010,18,35,2
groningen,2010,18,34,3
az alkmaar,2010,18,32,4
roda,2010,18,31,5
nac breda,2010,18,29,6
heerenveen,2010,18,27,7
den haag,2010,18,26,8
utrecht,2010,18,26,9
nijmegen,2010,18,23,10
graafschap,2010,18,18,11
vitesse,2010,18,18,12
feyenoord,2010,18,17,13
heracles,2010,18,16,14
excelsior,2010,18,15,15
vvv venlo,2010,18,10,16
willem ii,2010,18,4,17
psv eindhoven,2010,19,41,0
twente,2010,19,40,1
ajax,2010,19,35,2
roda,2010,19,34,3
groningen,2010,19,34,4
az alkmaar,2010,19,33,5
heerenveen,2010,19,30,6
nac breda,2010,19,30,7
den haag,2010,19,29,8
utrecht,2010,19,29,9
nijmegen,2010,19,24,10
graafschap,2010,19,21,11
vitesse,2010,19,18,12
feyenoord,2010,19,17,13
heracles,2010,19,17,14
excelsior,2010,19,16,15
vvv venlo,2010,19,10,16
willem ii,2010,19,7,17
psv eindhoven,2010,20,44,0
twente,2010,20,43,1
ajax,2010,20,38,2
groningen,2010,20,37,3
roda,2010,20,34,4
az alkmaar,2010,20,34,5
den haag,2010,20,32,6
nac breda,2010,20,31,7
utrecht,2010,20,30,8
heerenveen,2010,20,30,9
nijmegen,2010,20,25,10
graafschap,2010,20,22,11
vitesse,2010,20,21,12
heracles,2010,20,18,13
feyenoord,2010,20,17,14
excelsior,2010,20,16,15
vvv venlo,2010,20,10,16
willem ii,2010,20,7,17
psv eindhoven,2010,21,47,0
twente,2010,21,46,1
ajax,2010,21,41,2
groningen,2010,21,40,3
az alkmaar,2010,21,37,4
den haag,2010,21,35,5
roda,2010,21,34,6
utrecht,2010,21,31,7
nac breda,2010,21,31,8
heerenveen,2010,21,30,9
nijmegen,2010,21,26,10
graafschap,2010,21,22,11
vitesse,2010,21,22,12
heracles,2010,21,21,13
feyenoord,2010,21,18,14
excelsior,2010,21,16,15
vvv venlo,2010,21,10,16
willem ii,2010,21,7,17
