team,year,day,points,position
bastia,2004,33,32,18
istres,2004,33,26,19
lyon,2004,34,69,0
lille,2004,34,58,1
monaco,2004,34,57,2
marseille,2004,34,53,3
rennes,2004,34,51,4
auxerre,2004,34,50,5
paris sg,2004,34,47,6
sochaux,2004,34,46,7
toulouse,2004,34,46,8
st etienne,2004,34,46,9
lens,2004,34,45,10
bordeaux,2004,34,41,11
metz,2004,34,40,12
nantes,2004,34,39,13
strasbourg,2004,34,39,14
ajaccio,2004,34,39,15
nice,2004,34,38,16
bastia,2004,34,35,17
caen,2004,34,33,18
istres,2004,34,26,19
lyon,2004,35,72,0
lille,2004,35,61,1
monaco,2004,35,58,2
marseille,2004,35,53,3
rennes,2004,35,52,4
auxerre,2004,35,51,5
st etienne,2004,35,49,6
paris sg,2004,35,47,7
sochaux,2004,35,46,8
toulouse,2004,35,46,9
lens,2004,35,46,10
strasbourg,2004,35,42,11
bordeaux,2004,35,42,12
metz,2004,35,41,13
nantes,2004,35,40,14
nice,2004,35,39,15
ajaccio,2004,35,39,16
bastia,2004,35,38,17
caen,2004,35,36,18
istres,2004,35,26,19
lyon,2004,36,75,0
lille,2004,36,64,1
monaco,2004,36,61,2
marseille,2004,36,54,3
auxerre,2004,36,52,4
rennes,2004,36,52,5
lens,2004,36,49,6
st etienne,2004,36,49,7
paris sg,2004,36,48,8
sochaux,2004,36,47,9
toulouse,2004,36,46,10
strasbourg,2004,36,45,11
bordeaux,2004,36,42,12
nice,2004,36,42,13
metz,2004,36,41,14
nantes,2004,36,40,15
ajaccio,2004,36,39,16
caen,2004,36,39,17
bastia,2004,36,38,18
istres,2004,36,29,19
lyon,2004,37,78,0
lille,2004,37,64,1
monaco,2004,37,62,2
rennes,2004,37,55,3
marseille,2004,37,54,4
st etienne,2004,37,52,5
auxerre,2004,37,52,6
sochaux,2004,37,50,7
lens,2004,37,49,8
paris sg,2004,37,48,9
toulouse,2004,37,46,10
strasbourg,2004,37,45,11
nice,2004,37,45,12
metz,2004,37,44,13
bordeaux,2004,37,43,14
ajaccio,2004,37,42,15
caen,2004,37,42,16
bastia,2004,37,41,17
nantes,2004,37,40,18
istres,2004,37,29,19
lyon,2004,38,79,0
lille,2004,38,67,1
monaco,2004,38,63,2
marseille,2004,38,55,3
rennes,2004,38,55,4
st etienne,2004,38,53,5
auxerre,2004,38,52,6
lens,2004,38,52,7
paris sg,2004,38,51,8
sochaux,2004,38,50,9
strasbourg,2004,38,48,10
nice,2004,38,46,11
toulouse,2004,38,46,12
ajaccio,2004,38,45,13
bordeaux,2004,38,44,14
metz,2004,38,44,15
nantes,2004,38,43,16
caen,2004,38,42,17
bastia,2004,38,41,18
istres,2004,38,32,19
nice,2005,0,0,0
paris sg,2005,0,0,1
lille,2005,0,0,2
rennes,2005,0,0,3
marseille,2005,0,0,4
bordeaux,2005,0,0,5
nancy,2005,0,0,6
monaco,2005,0,0,7
nantes,2005,0,0,8
lens,2005,0,0,9
metz,2005,0,0,10
troyes,2005,0,0,11
sochaux,2005,0,0,12
toulouse,2005,0,0,13
st etienne,2005,0,0,14
ajaccio,2005,0,0,15
strasbourg,2005,0,0,16
auxerre,2005,0,0,17
le mans,2005,0,0,18
lyon,2005,0,0,19
paris sg,2005,1,3,0
lyon,2005,1,3,1
lille,2005,1,3,2
toulouse,2005,1,3,3
nantes,2005,1,3,4
bordeaux,2005,1,3,5
monaco,2005,1,3,6
nice,2005,1,1,7
troyes,2005,1,1,8
st etienne,2005,1,1,9
ajaccio,2005,1,1,10
strasbourg,2005,1,1,11
auxerre,2005,1,1,12
marseille,2005,1,0,13
lens,2005,1,0,14
metz,2005,1,0,15
nancy,2005,1,0,16
sochaux,2005,1,0,17
le mans,2005,1,0,18
rennes,2005,1,0,19
paris sg,2005,2,6,0
lyon,2005,2,6,1
nantes,2005,2,6,2
bordeaux,2005,2,6,3
nice,2005,2,4,4
lille,2005,2,4,5
auxerre,2005,2,4,6
lens,2005,2,3,7
toulouse,2005,2,3,8
monaco,2005,2,3,9
troyes,2005,2,2,10
st etienne,2005,2,2,11
ajaccio,2005,2,2,12
strasbourg,2005,2,1,13
metz,2005,2,1,14
le mans,2005,2,1,15
nancy,2005,2,0,16
marseille,2005,2,0,17
rennes,2005,2,0,18
sochaux,2005,2,0,19
paris sg,2005,3,9,0
lyon,2005,3,7,1
auxerre,2005,3,7,2
bordeaux,2005,3,6,3
monaco,2005,3,6,4
nantes,2005,3,6,5
lens,2005,3,6,6
troyes,2005,3,5,7
ajaccio,2005,3,5,8
st etienne,2005,3,5,9
lille,2005,3,4,10
le mans,2005,3,4,11
nice,2005,3,4,12
toulouse,2005,3,3,13
sochaux,2005,3,3,14
marseille,2005,3,1,15
strasbourg,2005,3,1,16
metz,2005,3,1,17
nancy,2005,3,0,18
rennes,2005,3,0,19
paris sg,2005,4,10,0
lyon,2005,4,10,1
bordeaux,2005,4,9,2
lens,2005,4,9,3
auxerre,2005,4,7,4
nantes,2005,4,7,5
troyes,2005,4,6,6
monaco,2005,4,6,7
ajaccio,2005,4,6,8
st etienne,2005,4,6,9
le mans,2005,4,5,10
lille,2005,4,5,11
nice,2005,4,5,12
toulouse,2005,4,4,13
sochaux,2005,4,4,14
rennes,2005,4,3,15
metz,2005,4,2,16
strasbourg,2005,4,2,17
marseille,2005,4,1,18
nancy,2005,4,0,19
lyon,2005,5,13,0
paris sg,2005,5,10,1
lens,2005,5,10,2
bordeaux,2005,5,10,3
nice,2005,5,8,4
le mans,2005,5,8,5
nantes,2005,5,8,6
auxerre,2005,5,7,7
monaco,2005,5,7,8
ajaccio,2005,5,7,9
st etienne,2005,5,7,10
troyes,2005,5,6,11
lille,2005,5,6,12
toulouse,2005,5,5,13
sochaux,2005,5,5,14
rennes,2005,5,3,15
strasbourg,2005,5,3,16
metz,2005,5,3,17
nancy,2005,5,3,18
marseille,2005,5,2,19
lyon,2005,6,16,0
paris sg,2005,6,13,1
le mans,2005,6,11,2
bordeaux,2005,6,11,3
lens,2005,6,11,4
ajaccio,2005,6,10,5
st etienne,2005,6,10,6
troyes,2005,6,9,7
lille,2005,6,9,8
nantes,2005,6,8,9
nice,2005,6,8,10
auxerre,2005,6,7,11
monaco,2005,6,7,12
rennes,2005,6,6,13
toulouse,2005,6,5,14
marseille,2005,6,5,15
sochaux,2005,6,5,16
metz,2005,6,3,17
nancy,2005,6,3,18
strasbourg,2005,6,3,19
lyon,2005,7,17,0
le mans,2005,7,14,1
st etienne,2005,7,13,2
paris sg,2005,7,13,3
lille,2005,7,12,4
lens,2005,7,12,5
bordeaux,2005,7,12,6
nantes,2005,7,11,7
auxerre,2005,7,10,8
ajaccio,2005,7,10,9
troyes,2005,7,9,10
rennes,2005,7,9,11
marseille,2005,7,8,12
nice,2005,7,8,13
monaco,2005,7,7,14
toulouse,2005,7,5,15
sochaux,2005,7,5,16
metz,2005,7,4,17
strasbourg,2005,7,4,18
nancy,2005,7,4,19
lyon,2005,8,18,0
paris sg,2005,8,16,1
le mans,2005,8,14,2
auxerre,2005,8,13,3
bordeaux,2005,8,13,4
lens,2005,8,13,5
st etienne,2005,8,13,6
lille,2005,8,12,7
nantes,2005,8,11,8
nice,2005,8,11,9
ajaccio,2005,8,11,10
rennes,2005,8,10,11
monaco,2005,8,10,12
troyes,2005,8,9,13
toulouse,2005,8,8,14
marseille,2005,8,8,15
sochaux,2005,8,8,16
nancy,2005,8,7,17
strasbourg,2005,8,5,18
metz,2005,8,4,19
lyon,2005,9,21,0
paris sg,2005,9,17,1
auxerre,2005,9,16,2
bordeaux,2005,9,16,3
lille,2005,9,15,4
le mans,2005,9,15,5
lens,2005,9,14,6
st etienne,2005,9,13,7
nice,2005,9,12,8
monaco,2005,9,11,9
ajaccio,2005,9,11,10
marseille,2005,9,11,11
nantes,2005,9,11,12
toulouse,2005,9,11,13
rennes,2005,9,11,14
nancy,2005,9,10,15
troyes,2005,9,9,16
sochaux,2005,9,8,17
strasbourg,2005,9,5,18
metz,2005,9,4,19
lyon,2005,10,24,0
paris sg,2005,10,20,1
bordeaux,2005,10,19,2
auxerre,2005,10,16,3
st etienne,2005,10,16,4
lille,2005,10,15,5
le mans,2005,10,15,6
lens,2005,10,15,7
marseille,2005,10,14,8
monaco,2005,10,14,9
toulouse,2005,10,14,10
nancy,2005,10,13,11
nice,2005,10,12,12
rennes,2005,10,11,13
ajaccio,2005,10,11,14
nantes,2005,10,11,15
troyes,2005,10,10,16
sochaux,2005,10,8,17
strasbourg,2005,10,6,18
metz,2005,10,4,19
lyon,2005,11,27,0
paris sg,2005,11,20,1
bordeaux,2005,11,20,2
auxerre,2005,11,19,3
monaco,2005,11,17,4
marseille,2005,11,17,5
st etienne,2005,11,17,6
lille,2005,11,16,7
nancy,2005,11,16,8
le mans,2005,11,16,9
lens,2005,11,16,10
rennes,2005,11,14,11
toulouse,2005,11,14,12
nice,2005,11,13,13
nantes,2005,11,12,14
ajaccio,2005,11,11,15
troyes,2005,11,10,16
sochaux,2005,11,9,17
strasbourg,2005,11,6,18
metz,2005,11,4,19
lyon,2005,12,30,0
paris sg,2005,12,23,1
bordeaux,2005,12,21,2
st etienne,2005,12,20,3
lille,2005,12,19,4
le mans,2005,12,19,5
lens,2005,12,19,6
auxerre,2005,12,19,7
rennes,2005,12,17,8
marseille,2005,12,17,9
monaco,2005,12,17,10
nice,2005,12,16,11
nancy,2005,12,16,12
toulouse,2005,12,15,13
sochaux,2005,12,12,14
nantes,2005,12,12,15
ajaccio,2005,12,11,16
troyes,2005,12,11,17
strasbourg,2005,12,6,18
metz,2005,12,4,19
lyon,2005,13,33,0
bordeaux,2005,13,24,1
st etienne,2005,13,23,2
paris sg,2005,13,23,3
auxerre,2005,13,22,4
monaco,2005,13,20,5
lens,2005,13,20,6
lille,2005,13,20,7
rennes,2005,13,20,8
le mans,2005,13,19,9
marseille,2005,13,18,10
nice,2005,13,17,11
nancy,2005,13,17,12
nantes,2005,13,15,13
toulouse,2005,13,15,14
sochaux,2005,13,12,15
troyes,2005,13,11,16
ajaccio,2005,13,11,17
strasbourg,2005,13,6,18
metz,2005,13,4,19
lyon,2005,14,36,0
bordeaux,2005,14,27,1
st etienne,2005,14,24,2
paris sg,2005,14,24,3
auxerre,2005,14,23,4
lille,2005,14,23,5
le mans,2005,14,22,6
monaco,2005,14,21,7
lens,2005,14,21,8
rennes,2005,14,20,9
marseille,2005,14,18,10
nantes,2005,14,18,11
nancy,2005,14,17,12
nice,2005,14,17,13
toulouse,2005,14,15,14
troyes,2005,14,14,15
sochaux,2005,14,13,16
ajaccio,2005,14,12,17
metz,2005,14,7,18
strasbourg,2005,14,6,19
lyon,2005,15,39,0
paris sg,2005,15,27,1
bordeaux,2005,15,27,2
auxerre,2005,15,26,3
monaco,2005,15,24,4
st etienne,2005,15,24,5
lille,2005,15,23,6
rennes,2005,15,23,7
lens,2005,15,22,8
le mans,2005,15,22,9
marseille,2005,15,21,10
nancy,2005,15,20,11
nantes,2005,15,18,12
nice,2005,15,18,13
sochaux,2005,15,16,14
toulouse,2005,15,15,15
troyes,2005,15,14,16
ajaccio,2005,15,12,17
metz,2005,15,8,18
strasbourg,2005,15,7,19
lyon,2005,16,40,0
auxerre,2005,16,29,1
bordeaux,2005,16,28,2
paris sg,2005,16,27,3
lille,2005,16,26,4
lens,2005,16,25,5
st etienne,2005,16,25,6
marseille,2005,16,24,7
monaco,2005,16,24,8
rennes,2005,16,23,9
le mans,2005,16,22,10
nantes,2005,16,21,11
nancy,2005,16,20,12
sochaux,2005,16,19,13
nice,2005,16,19,14
toulouse,2005,16,18,15
troyes,2005,16,15,16
ajaccio,2005,16,12,17
metz,2005,16,9,18
strasbourg,2005,16,7,19
lyon,2005,17,43,0
auxerre,2005,17,32,1
bordeaux,2005,17,31,2
lens,2005,17,28,3
monaco,2005,17,27,4
paris sg,2005,17,27,5
lille,2005,17,26,6
rennes,2005,17,26,7
st etienne,2005,17,25,8
marseille,2005,17,25,9
le mans,2005,17,22,10
nantes,2005,17,21,11
nancy,2005,17,21,12
sochaux,2005,17,20,13
nice,2005,17,19,14
toulouse,2005,17,19,15
troyes,2005,17,18,16
ajaccio,2005,17,12,17
metz,2005,17,10,18
strasbourg,2005,17,8,19
lyon,2005,18,44,0
auxerre,2005,18,32,1
bordeaux,2005,18,31,2
paris sg,2005,18,30,3
lens,2005,18,29,4
marseille,2005,18,28,5
monaco,2005,18,28,6
lille,2005,18,27,7
st etienne,2005,18,26,8
rennes,2005,18,26,9
le mans,2005,18,25,10
nice,2005,18,22,11
nantes,2005,18,22,12
toulouse,2005,18,22,13
nancy,2005,18,21,14
sochaux,2005,18,21,15
troyes,2005,18,18,16
ajaccio,2005,18,12,17
strasbourg,2005,18,11,18
metz,2005,18,11,19
lyon,2005,19,44,0
lens,2005,19,32,1
auxerre,2005,19,32,2
bordeaux,2005,19,32,3
marseille,2005,19,31,4
paris sg,2005,19,31,5
monaco,2005,19,31,6
lille,2005,19,30,7
st etienne,2005,19,29,8
rennes,2005,19,26,9
le mans,2005,19,25,10
nancy,2005,19,24,11
nantes,2005,19,23,12
nice,2005,19,22,13
toulouse,2005,19,22,14
troyes,2005,19,21,15
sochaux,2005,19,21,16
metz,2005,19,14,17
ajaccio,2005,19,13,18
strasbourg,2005,19,11,19
lyon,2005,20,47,0
auxerre,2005,20,35,1
paris sg,2005,20,34,2
bordeaux,2005,20,33,3
lens,2005,20,33,4
lille,2005,20,33,5
marseille,2005,20,32,6
monaco,2005,20,31,7
st etienne,2005,20,30,8
rennes,2005,20,29,9
le mans,2005,20,28,10
nice,2005,20,25,11
nancy,2005,20,25,12
nantes,2005,20,23,13
toulouse,2005,20,22,14
troyes,2005,20,22,15
sochaux,2005,20,21,16
metz,2005,20,14,17
ajaccio,2005,20,13,18
strasbourg,2005,20,11,19
lyon,2005,21,50,0
bordeaux,2005,21,36,1
auxerre,2005,21,35,2
paris sg,2005,21,34,3
lens,2005,21,33,4
lille,2005,21,33,5
st etienne,2005,21,33,6
rennes,2005,21,32,7
marseille,2005,21,32,8
monaco,2005,21,32,9
nancy,2005,21,28,10
le mans,2005,21,28,11
nantes,2005,21,26,12
nice,2005,21,26,13
toulouse,2005,21,25,14
troyes,2005,21,25,15
sochaux,2005,21,22,16
metz,2005,21,14,17
ajaccio,2005,21,13,18
strasbourg,2005,21,12,19
lyon,2005,22,53,0
bordeaux,2005,22,39,1
auxerre,2005,22,38,2
paris sg,2005,22,37,3
lille,2005,22,36,4
marseille,2005,22,35,5
lens,2005,22,33,6
st etienne,2005,22,33,7
rennes,2005,22,32,8
monaco,2005,22,32,9
le mans,2005,22,31,10
nancy,2005,22,28,11
nantes,2005,22,27,12
nice,2005,22,27,13
toulouse,2005,22,26,14
troyes,2005,22,25,15
sochaux,2005,22,22,16
strasbourg,2005,22,15,17
metz,2005,22,14,18
ajaccio,2005,22,13,19
lyon,2005,23,54,0
bordeaux,2005,23,42,1
auxerre,2005,23,39,2
paris sg,2005,23,37,3
lille,2005,23,37,4
marseille,2005,23,35,5
lens,2005,23,34,6
le mans,2005,23,34,7
monaco,2005,23,33,8
st etienne,2005,23,33,9
rennes,2005,23,32,10
nancy,2005,23,31,11
nantes,2005,23,30,12
nice,2005,23,30,13
toulouse,2005,23,27,14
troyes,2005,23,25,15
sochaux,2005,23,25,16
ajaccio,2005,23,16,17
strasbourg,2005,23,15,18
metz,2005,23,14,19
lyon,2005,24,55,0
bordeaux,2005,24,45,1
auxerre,2005,24,42,2
lille,2005,24,40,3
paris sg,2005,24,38,4
marseille,2005,24,36,5
monaco,2005,24,36,6
le mans,2005,24,35,7
lens,2005,24,34,8
st etienne,2005,24,34,9
nice,2005,24,33,10
nancy,2005,24,32,11
rennes,2005,24,32,12
nantes,2005,24,30,13
toulouse,2005,24,30,14
sochaux,2005,24,26,15
troyes,2005,24,25,16
ajaccio,2005,24,17,17
strasbourg,2005,24,15,18
metz,2005,24,14,19
lyon,2005,25,56,0
bordeaux,2005,25,46,1
auxerre,2005,25,42,2
lille,2005,25,40,3
marseille,2005,25,39,4
paris sg,2005,25,39,5
lens,2005,25,37,6
monaco,2005,25,37,7
le mans,2005,25,36,8
nancy,2005,25,35,9
st etienne,2005,25,34,10
nice,2005,25,33,11
nantes,2005,25,33,12
toulouse,2005,25,33,13
rennes,2005,25,32,14
sochaux,2005,25,27,15
troyes,2005,25,26,16
ajaccio,2005,25,20,17
strasbourg,2005,25,16,18
metz,2005,25,15,19
lyon,2005,26,59,0
bordeaux,2005,26,49,1
auxerre,2005,26,43,2
lille,2005,26,41,3
marseille,2005,26,40,4
paris sg,2005,26,40,5
le mans,2005,26,39,6
nancy,2005,26,38,7
lens,2005,26,38,8
monaco,2005,26,37,9
nice,2005,26,36,10
st etienne,2005,26,34,11
nantes,2005,26,34,12
toulouse,2005,26,34,13
rennes,2005,26,32,14
troyes,2005,26,27,15
sochaux,2005,26,27,16
ajaccio,2005,26,21,17
metz,2005,26,18,18
strasbourg,2005,26,17,19
lyon,2005,27,59,0
bordeaux,2005,27,52,1
lille,2005,27,44,2
auxerre,2005,27,43,3
le mans,2005,27,42,4
marseille,2005,27,40,5
paris sg,2005,27,40,6
nice,2005,27,39,7
lens,2005,27,38,8
nancy,2005,27,38,9
monaco,2005,27,37,10
rennes,2005,27,35,11
nantes,2005,27,34,12
toulouse,2005,27,34,13
st etienne,2005,27,34,14
sochaux,2005,27,30,15
troyes,2005,27,27,16
ajaccio,2005,27,21,17
strasbourg,2005,27,20,18
metz,2005,27,19,19
lyon,2005,28,62,0
bordeaux,2005,28,53,1
lille,2005,28,47,2
auxerre,2005,28,46,3
marseille,2005,28,43,4
le mans,2005,28,42,5
lens,2005,28,41,6
paris sg,2005,28,41,7
nice,2005,28,39,8
nancy,2005,28,39,9
rennes,2005,28,38,10
monaco,2005,28,37,11
st etienne,2005,28,37,12
nantes,2005,28,35,13
toulouse,2005,28,34,14
sochaux,2005,28,33,15
troyes,2005,28,27,16
strasbourg,2005,28,23,17
metz,2005,28,22,18
ajaccio,2005,28,21,19
lyon,2005,29,65,0
bordeaux,2005,29,56,1
lille,2005,29,50,2
auxerre,2005,29,47,3
marseille,2005,29,44,4
lens,2005,29,42,5
le mans,2005,29,42,6
paris sg,2005,29,42,7
rennes,2005,29,41,8
st etienne,2005,29,40,9
nice,2005,29,40,10
nancy,2005,29,40,11
monaco,2005,29,40,12
nantes,2005,29,35,13
toulouse,2005,29,35,14
sochaux,2005,29,33,15
troyes,2005,29,28,16
strasbourg,2005,29,23,17
metz,2005,29,23,18
ajaccio,2005,29,21,19
lyon,2005,30,68,0
bordeaux,2005,30,57,1
lille,2005,30,51,2
auxerre,2005,30,50,3
marseille,2005,30,47,4
lens,2005,30,45,5
le mans,2005,30,45,6
rennes,2005,30,44,7
paris sg,2005,30,43,8
nancy,2005,30,41,9
st etienne,2005,30,40,10
nice,2005,30,40,11
monaco,2005,30,40,12
nantes,2005,30,36,13
toulouse,2005,30,35,14
sochaux,2005,30,33,15
troyes,2005,30,28,16
strasbourg,2005,30,23,17
metz,2005,30,23,18
ajaccio,2005,30,21,19
lyon,2005,31,69,0
bordeaux,2005,31,60,1
lille,2005,31,52,2
auxerre,2005,31,50,3
marseille,2005,31,48,4
rennes,2005,31,47,5
lens,2005,31,46,6
le mans,2005,31,46,7
paris sg,2005,31,46,8
nice,2005,31,43,9
monaco,2005,31,41,10
nancy,2005,31,41,11
st etienne,2005,31,40,12
nantes,2005,31,37,13
toulouse,2005,31,36,14
sochaux,2005,31,33,15
troyes,2005,31,29,16
strasbourg,2005,31,26,17
ajaccio,2005,31,24,18
metz,2005,31,23,19
lyon,2005,32,72,0
bordeaux,2005,32,60,1
lille,2005,32,53,2
auxerre,2005,32,51,3
rennes,2005,32,50,4
lens,2005,32,49,5
marseille,2005,32,49,6
le mans,2005,32,47,7
paris sg,2005,32,47,8
nice,2005,32,43,9
monaco,2005,32,42,10
nancy,2005,32,42,11
st etienne,2005,32,41,12
nantes,2005,32,38,13
toulouse,2005,32,37,14
sochaux,2005,32,36,15
troyes,2005,32,29,16
strasbourg,2005,32,27,17
metz,2005,32,26,18
ajaccio,2005,32,24,19
lyon,2005,33,75,0
bordeaux,2005,33,61,1
lille,2005,33,54,2
rennes,2005,33,53,3
lens,2005,33,52,4
marseille,2005,33,52,5
auxerre,2005,33,52,6
paris sg,2005,33,50,7
le mans,2005,33,48,8
nice,2005,33,46,9
monaco,2005,33,45,10
nancy,2005,33,43,11
st etienne,2005,33,42,12
nantes,2005,33,38,13
toulouse,2005,33,37,14
sochaux,2005,33,36,15
troyes,2005,33,29,16
strasbourg,2005,33,27,17
metz,2005,33,26,18
ajaccio,2005,33,24,19
lyon,2005,34,78,0
bordeaux,2005,34,61,1
rennes,2005,34,56,2
lille,2005,34,55,3
lens,2005,34,53,4
auxerre,2005,34,53,5
marseille,2005,34,52,6
paris sg,2005,34,51,7
le mans,2005,34,49,8
nice,2005,34,46,9
monaco,2005,34,46,10
nancy,2005,34,44,11
st etienne,2005,34,43,12
nantes,2005,34,41,13
toulouse,2005,34,37,14
sochaux,2005,34,37,15
troyes,2005,34,32,16
ajaccio,2005,34,27,17
strasbourg,2005,34,27,18
metz,2005,34,26,19
lyon,2005,35,78,0
bordeaux,2005,35,64,1
lille,2005,35,58,2
rennes,2005,35,56,3
marseille,2005,35,55,4
lens,2005,35,53,5
auxerre,2005,35,53,6
paris sg,2005,35,51,7
le mans,2005,35,50,8
nice,2005,35,49,9
monaco,2005,35,49,10
st etienne,2005,35,46,11
nantes,2005,35,44,12
nancy,2005,35,44,13
toulouse,2005,35,40,14
sochaux,2005,35,37,15
troyes,2005,35,35,16
strasbourg,2005,35,28,17
ajaccio,2005,35,27,18
metz,2005,35,26,19
lyon,2005,36,81,0
bordeaux,2005,36,65,1
lille,2005,36,58,2
marseille,2005,36,58,3
rennes,2005,36,57,4
lens,2005,36,56,5
auxerre,2005,36,53,6
nice,2005,36,52,7
paris sg,2005,36,52,8
le mans,2005,36,51,9
monaco,2005,36,50,10
nancy,2005,36,47,11
st etienne,2005,36,46,12
nantes,2005,36,45,13
toulouse,2005,36,40,14
sochaux,2005,36,40,15
troyes,2005,36,38,16
strasbourg,2005,36,28,17
ajaccio,2005,36,27,18
metz,2005,36,26,19
lyon,2005,37,81,0
bordeaux,2005,37,68,1
lille,2005,37,61,2
marseille,2005,37,59,3
rennes,2005,37,58,4
lens,2005,37,57,5
auxerre,2005,37,56,6
nice,2005,37,55,7
le mans,2005,37,52,8
paris sg,2005,37,52,9
monaco,2005,37,51,10
nancy,2005,37,47,11
st etienne,2005,37,47,12
nantes,2005,37,45,13
toulouse,2005,37,41,14
sochaux,2005,37,41,15
troyes,2005,37,39,16
ajaccio,2005,37,30,17
strasbourg,2005,37,29,18
metz,2005,37,26,19
lyon,2005,38,84,0
bordeaux,2005,38,69,1
lille,2005,38,62,2
lens,2005,38,60,3
marseille,2005,38,60,4
rennes,2005,38,59,5
auxerre,2005,38,59,6
nice,2005,38,58,7
le mans,2005,38,52,8
paris sg,2005,38,52,9
monaco,2005,38,52,10
nancy,2005,38,48,11
st etienne,2005,38,47,12
nantes,2005,38,45,13
sochaux,2005,38,44,14
toulouse,2005,38,41,15
troyes,2005,38,39,16
ajaccio,2005,38,33,17
strasbourg,2005,38,29,18
metz,2005,38,29,19
nancy,2006,0,0,0
nantes,2006,0,0,1
auxerre,2006,0,0,2
valenciennes,2006,0,0,3
bordeaux,2006,0,0,4
toulouse,2006,0,0,5
le mans,2006,0,0,6
nice,2006,0,0,7
lens,2006,0,0,8
troyes,2006,0,0,9
lyon,2006,0,0,10
monaco,2006,0,0,11
paris sg,2006,0,0,12
lorient,2006,0,0,13
rennes,2006,0,0,14
lille,2006,0,0,15
st etienne,2006,0,0,16
sochaux,2006,0,0,17
sedan,2006,0,0,18
marseille,2006,0,0,19
nancy,2006,1,3,0
bordeaux,2006,1,3,1
le mans,2006,1,3,2
sochaux,2006,1,3,3
lens,2006,1,3,4
lille,2006,1,3,5
lyon,2006,1,3,6
lorient,2006,1,3,7
marseille,2006,1,1,8
sedan,2006,1,1,9
auxerre,2006,1,1,10
valenciennes,2006,1,1,11
paris sg,2006,1,0,12
monaco,2006,1,0,13
rennes,2006,1,0,14
troyes,2006,1,0,15
st etienne,2006,1,0,16
nice,2006,1,0,17
toulouse,2006,1,0,18
nantes,2006,1,0,19
nancy,2006,2,6,0
lille,2006,2,6,1
bordeaux,2006,2,6,2
marseille,2006,2,4,3
sochaux,2006,2,4,4
lyon,2006,2,4,5
le mans,2006,2,4,6
lorient,2006,2,3,7
lens,2006,2,3,8
st etienne,2006,2,3,9
auxerre,2006,2,2,10
valenciennes,2006,2,2,11
paris sg,2006,2,1,12
nice,2006,2,1,13
troyes,2006,2,1,14
toulouse,2006,2,1,15
sedan,2006,2,1,16
nantes,2006,2,1,17
rennes,2006,2,0,18
monaco,2006,2,0,19
marseille,2006,3,7,0
lyon,2006,3,7,1
le mans,2006,3,7,2
st etienne,2006,3,6,3
bordeaux,2006,3,6,4
nancy,2006,3,6,5
lille,2006,3,6,6
sochaux,2006,3,5,7
lorient,2006,3,4,8
toulouse,2006,3,4,9
paris sg,2006,3,4,10
lens,2006,3,4,11
troyes,2006,3,2,12
nantes,2006,3,2,13
sedan,2006,3,2,14
valenciennes,2006,3,2,15
auxerre,2006,3,2,16
rennes,2006,3,1,17
monaco,2006,3,1,18
nice,2006,3,1,19
marseille,2006,4,10,0
lyon,2006,4,10,1
st etienne,2006,4,9,2
lille,2006,4,9,3
nancy,2006,4,9,4
sochaux,2006,4,8,5
toulouse,2006,4,7,6
le mans,2006,4,7,7
lorient,2006,4,7,8
bordeaux,2006,4,6,9
valenciennes,2006,4,5,10
monaco,2006,4,4,11
paris sg,2006,4,4,12
lens,2006,4,4,13
troyes,2006,4,2,14
auxerre,2006,4,2,15
sedan,2006,4,2,16
nantes,2006,4,2,17
rennes,2006,4,1,18
nice,2006,4,1,19
marseille,2006,5,13,0
lyon,2006,5,13,1
st etienne,2006,5,10,2
lille,2006,5,10,3
nancy,2006,5,10,4
bordeaux,2006,5,9,5
toulouse,2006,5,8,6
sochaux,2006,5,8,7
le mans,2006,5,8,8
lorient,2006,5,8,9
lens,2006,5,7,10
auxerre,2006,5,5,11
valenciennes,2006,5,5,12
monaco,2006,5,4,13
rennes,2006,5,4,14
paris sg,2006,5,4,15
sedan,2006,5,3,16
nantes,2006,5,3,17
troyes,2006,5,2,18
nice,2006,5,1,19
marseille,2006,6,16,0
lyon,2006,6,16,1
nancy,2006,6,11,2
le mans,2006,6,11,3
toulouse,2006,6,11,4
st etienne,2006,6,10,5
lille,2006,6,10,6
lens,2006,6,10,7
bordeaux,2006,6,9,8
sochaux,2006,6,8,9
auxerre,2006,6,8,10
valenciennes,2006,6,8,11
lorient,2006,6,8,12
paris sg,2006,6,7,13
rennes,2006,6,5,14
troyes,2006,6,5,15
monaco,2006,6,4,16
sedan,2006,6,3,17
nantes,2006,6,3,18
nice,2006,6,1,19
lyon,2006,7,19,0
marseille,2006,7,16,1
lens,2006,7,13,2
nancy,2006,7,12,3
bordeaux,2006,7,12,4
toulouse,2006,7,12,5
le mans,2006,7,12,6
st etienne,2006,7,11,7
lille,2006,7,10,8
lorient,2006,7,9,9
sochaux,2006,7,9,10
auxerre,2006,7,9,11
paris sg,2006,7,8,12
valenciennes,2006,7,8,13
rennes,2006,7,6,14
nantes,2006,7,6,15
troyes,2006,7,5,16
monaco,2006,7,4,17
sedan,2006,7,4,18
nice,2006,7,4,19
lyon,2006,8,22,0
marseille,2006,8,19,1
nancy,2006,8,15,2
st etienne,2006,8,14,3
lille,2006,8,13,4
lens,2006,8,13,5
le mans,2006,8,12,6
