team,year,day,points,position
vicenza,1997,6,8,8
lazio,1997,6,8,9
empoli,1997,6,7,10
fiorentina,1997,6,7,11
milan,1997,6,5,12
napoli,1997,6,4,13
bari,1997,6,4,14
bologna,1997,6,3,15
lecce,1997,6,3,16
piacenza,1997,6,2,17
inter,1997,7,19,0
juventus,1997,7,17,1
parma,1997,7,14,2
roma,1997,7,12,3
sampdoria,1997,7,11,4
vicenza,1997,7,11,5
lazio,1997,7,11,6
atalanta,1997,7,10,7
udinese,1997,7,10,8
brescia,1997,7,10,9
fiorentina,1997,7,8,10
milan,1997,7,8,11
bari,1997,7,7,12
empoli,1997,7,7,13
bologna,1997,7,6,14
lecce,1997,7,6,15
napoli,1997,7,4,16
piacenza,1997,7,3,17
inter,1997,8,22,0
juventus,1997,8,20,1
parma,1997,8,17,2
roma,1997,8,15,3
vicenza,1997,8,14,4
lazio,1997,8,14,5
udinese,1997,8,13,6
fiorentina,1997,8,11,7
sampdoria,1997,8,11,8
milan,1997,8,11,9
brescia,1997,8,10,10
atalanta,1997,8,10,11
bari,1997,8,7,12
empoli,1997,8,7,13
bologna,1997,8,6,14
lecce,1997,8,6,15
napoli,1997,8,4,16
piacenza,1997,8,3,17
inter,1997,9,23,0
juventus,1997,9,21,1
parma,1997,9,18,2
roma,1997,9,16,3
udinese,1997,9,16,4
vicenza,1997,9,15,5
lazio,1997,9,15,6
sampdoria,1997,9,14,7
fiorentina,1997,9,12,8
milan,1997,9,12,9
empoli,1997,9,10,10
brescia,1997,9,10,11
atalanta,1997,9,10,12
lecce,1997,9,9,13
bologna,1997,9,7,14
bari,1997,9,7,15
piacenza,1997,9,4,16
napoli,1997,9,4,17
inter,1997,10,26,0
juventus,1997,10,22,1
udinese,1997,10,19,2
roma,1997,10,19,3
parma,1997,10,18,4
sampdoria,1997,10,15,5
vicenza,1997,10,15,6
lazio,1997,10,15,7
fiorentina,1997,10,13,8
milan,1997,10,13,9
atalanta,1997,10,11,10
bari,1997,10,10,11
brescia,1997,10,10,12
empoli,1997,10,10,13
lecce,1997,10,10,14
bologna,1997,10,8,15
piacenza,1997,10,7,16
napoli,1997,10,5,17
inter,1997,11,27,0
juventus,1997,11,25,1
roma,1997,11,22,2
udinese,1997,11,22,3
parma,1997,11,19,4
vicenza,1997,11,18,5
milan,1997,11,16,6
sampdoria,1997,11,16,7
lazio,1997,11,15,8
fiorentina,1997,11,14,9
brescia,1997,11,13,10
atalanta,1997,11,11,11
piacenza,1997,11,10,12
bari,1997,11,10,13
empoli,1997,11,10,14
lecce,1997,11,10,15
bologna,1997,11,8,16
napoli,1997,11,5,17
inter,1997,12,30,0
juventus,1997,12,26,1
udinese,1997,12,23,2
roma,1997,12,22,3
parma,1997,12,22,4
milan,1997,12,19,5
vicenza,1997,12,18,6
lazio,1997,12,18,7
fiorentina,1997,12,17,8
sampdoria,1997,12,16,9
brescia,1997,12,13,10
empoli,1997,12,13,11
piacenza,1997,12,11,12
bari,1997,12,11,13
atalanta,1997,12,11,14
bologna,1997,12,11,15
lecce,1997,12,10,16
napoli,1997,12,5,17
inter,1997,13,30,0
juventus,1997,13,29,1
udinese,1997,13,26,2
parma,1997,13,25,3
roma,1997,13,23,4
lazio,1997,13,21,5
fiorentina,1997,13,20,6
milan,1997,13,20,7
sampdoria,1997,13,19,8
vicenza,1997,13,18,9
brescia,1997,13,14,10
empoli,1997,13,13,11
bologna,1997,13,12,12
bari,1997,13,12,13
piacenza,1997,13,12,14
atalanta,1997,13,11,15
lecce,1997,13,10,16
napoli,1997,13,5,17
inter,1997,14,33,0
juventus,1997,14,29,1
udinese,1997,14,29,2
parma,1997,14,26,3
milan,1997,14,23,4
roma,1997,14,23,5
lazio,1997,14,22,6
fiorentina,1997,14,21,7
sampdoria,1997,14,20,8
vicenza,1997,14,18,9
bologna,1997,14,15,10
bari,1997,14,15,11
brescia,1997,14,14,12
empoli,1997,14,14,13
piacenza,1997,14,13,14
atalanta,1997,14,12,15
lecce,1997,14,11,16
napoli,1997,14,5,17
inter,1997,15,36,0
juventus,1997,15,32,1
udinese,1997,15,30,2
parma,1997,15,26,3
lazio,1997,15,25,4
fiorentina,1997,15,24,5
milan,1997,15,24,6
roma,1997,15,24,7
sampdoria,1997,15,23,8
vicenza,1997,15,18,9
bologna,1997,15,16,10
bari,1997,15,16,11
empoli,1997,15,15,12
brescia,1997,15,14,13
piacenza,1997,15,13,14
atalanta,1997,15,13,15
lecce,1997,15,11,16
napoli,1997,15,6,17
inter,1997,16,36,0
juventus,1997,16,35,1
udinese,1997,16,31,2
parma,1997,16,29,3
lazio,1997,16,28,4
sampdoria,1997,16,26,5
roma,1997,16,25,6
fiorentina,1997,16,24,7
milan,1997,16,24,8
vicenza,1997,16,21,9
bari,1997,16,19,10
brescia,1997,16,17,11
bologna,1997,16,16,12
empoli,1997,16,15,13
piacenza,1997,16,14,14
atalanta,1997,16,14,15
lecce,1997,16,11,16
napoli,1997,16,6,17
juventus,1997,17,38,0
inter,1997,17,37,1
udinese,1997,17,34,2
lazio,1997,17,31,3
parma,1997,17,29,4
sampdoria,1997,17,27,5
fiorentina,1997,17,27,6
roma,1997,17,26,7
milan,1997,17,24,8
bari,1997,17,22,9
vicenza,1997,17,21,10
brescia,1997,17,20,11
piacenza,1997,17,17,12
bologna,1997,17,16,13
empoli,1997,17,16,14
atalanta,1997,17,14,15
lecce,1997,17,11,16
napoli,1997,17,6,17
juventus,1997,18,41,0
inter,1997,18,40,1
udinese,1997,18,34,2
parma,1997,18,32,3
lazio,1997,18,32,4
fiorentina,1997,18,30,5
roma,1997,18,29,6
sampdoria,1997,18,28,7
milan,1997,18,27,8
bari,1997,18,22,9
vicenza,1997,18,22,10
brescia,1997,18,20,11
bologna,1997,18,17,12
piacenza,1997,18,17,13
empoli,1997,18,16,14
atalanta,1997,18,15,15
lecce,1997,18,11,16
napoli,1997,18,7,17
juventus,1997,19,44,0
inter,1997,19,40,1
udinese,1997,19,37,2
lazio,1997,19,35,3
parma,1997,19,33,4
fiorentina,1997,19,33,5
sampdoria,1997,19,31,6
roma,1997,19,29,7
milan,1997,19,27,8
vicenza,1997,19,23,9
bari,1997,19,22,10
bologna,1997,19,20,11
brescia,1997,19,20,12
empoli,1997,19,19,13
piacenza,1997,19,18,14
atalanta,1997,19,16,15
lecce,1997,19,11,16
napoli,1997,19,7,17
juventus,1997,20,45,0
inter,1997,20,41,1
udinese,1997,20,38,2
lazio,1997,20,38,3
fiorentina,1997,20,34,4
parma,1997,20,34,5
sampdoria,1997,20,34,6
roma,1997,20,32,7
milan,1997,20,28,8
vicenza,1997,20,23,9
bologna,1997,20,23,10
bari,1997,20,22,11
brescia,1997,20,21,12
piacenza,1997,20,19,13
empoli,1997,20,19,14
atalanta,1997,20,16,15
lecce,1997,20,11,16
napoli,1997,20,10,17
juventus,1997,21,48,0
inter,1997,21,44,1
lazio,1997,21,41,2
udinese,1997,21,39,3
roma,1997,21,35,4
parma,1997,21,35,5
fiorentina,1997,21,35,6
sampdoria,1997,21,34,7
milan,1997,21,31,8
vicenza,1997,21,23,9
bologna,1997,21,23,10
bari,1997,21,22,11
brescia,1997,21,22,12
piacenza,1997,21,20,13
empoli,1997,21,20,14
atalanta,1997,21,19,15
lecce,1997,21,11,16
napoli,1997,21,10,17
juventus,1997,22,48,0
lazio,1997,22,44,1
inter,1997,22,44,2
udinese,1997,22,42,3
roma,1997,22,38,4
parma,1997,22,38,5
fiorentina,1997,22,38,6
milan,1997,22,34,7
sampdoria,1997,22,34,8
bologna,1997,22,26,9
bari,1997,22,23,10
brescia,1997,22,23,11
vicenza,1997,22,23,12
empoli,1997,22,20,13
piacenza,1997,22,20,14
atalanta,1997,22,20,15
lecce,1997,22,12,16
napoli,1997,22,10,17
juventus,1997,23,51,0
inter,1997,23,47,1
lazio,1997,23,45,2
udinese,1997,23,42,3
roma,1997,23,41,4
parma,1997,23,41,5
fiorentina,1997,23,38,6
milan,1997,23,35,7
sampdoria,1997,23,34,8
vicenza,1997,23,26,9
bologna,1997,23,26,10
bari,1997,23,23,11
brescia,1997,23,23,12
piacenza,1997,23,23,13
empoli,1997,23,23,14
atalanta,1997,23,21,15
lecce,1997,23,13,16
napoli,1997,23,10,17
juventus,1997,24,52,0
lazio,1997,24,48,1
inter,1997,24,47,2
parma,1997,24,44,3
udinese,1997,24,43,4
roma,1997,24,41,5
fiorentina,1997,24,39,6
milan,1997,24,38,7
sampdoria,1997,24,34,8
vicenza,1997,24,29,9
bologna,1997,24,27,10
bari,1997,24,26,11
brescia,1997,24,26,12
piacenza,1997,24,24,13
empoli,1997,24,23,14
atalanta,1997,24,21,15
lecce,1997,24,13,16
napoli,1997,24,11,17
juventus,1997,25,53,0
lazio,1997,25,51,1
inter,1997,25,50,2
udinese,1997,25,46,3
roma,1997,25,44,4
parma,1997,25,44,5
fiorentina,1997,25,40,6
milan,1997,25,39,7
sampdoria,1997,25,34,8
bologna,1997,25,30,9
vicenza,1997,25,29,10
brescia,1997,25,27,11
bari,1997,25,26,12
empoli,1997,25,26,13
piacenza,1997,25,24,14
atalanta,1997,25,21,15
lecce,1997,25,14,16
napoli,1997,25,12,17
juventus,1997,26,54,0
inter,1997,26,53,1
lazio,1997,26,52,2
udinese,1997,26,49,3
roma,1997,26,45,4
parma,1997,26,45,5
fiorentina,1997,26,41,6
milan,1997,26,39,7
sampdoria,1997,26,37,8
bologna,1997,26,31,9
vicenza,1997,26,30,10
brescia,1997,26,27,11
bari,1997,26,26,12
empoli,1997,26,26,13
piacenza,1997,26,25,14
atalanta,1997,26,24,15
lecce,1997,26,17,16
napoli,1997,26,12,17
juventus,1997,27,57,0
inter,1997,27,56,1
lazio,1997,27,55,2
udinese,1997,27,49,3
roma,1997,27,46,4
parma,1997,27,46,5
fiorentina,1997,27,44,6
milan,1997,27,39,7
sampdoria,1997,27,37,8
bologna,1997,27,34,9
vicenza,1997,27,30,10
brescia,1997,27,28,11
bari,1997,27,27,12
empoli,1997,27,27,13
piacenza,1997,27,26,14
atalanta,1997,27,25,15
lecce,1997,27,18,16
napoli,1997,27,12,17
juventus,1997,28,60,0
inter,1997,28,59,1
lazio,1997,28,55,2
udinese,1997,28,49,3
roma,1997,28,49,4
fiorentina,1997,28,47,5
parma,1997,28,46,6
milan,1997,28,39,7
bologna,1997,28,37,8
sampdoria,1997,28,37,9
bari,1997,28,30,10
vicenza,1997,28,30,11
empoli,1997,28,30,12
piacenza,1997,28,29,13
brescia,1997,28,28,14
atalanta,1997,28,25,15
lecce,1997,28,21,16
napoli,1997,28,12,17
juventus,1997,29,63,0
inter,1997,29,62,1
lazio,1997,29,56,2
udinese,1997,29,52,3
roma,1997,29,49,4
parma,1997,29,49,5
fiorentina,1997,29,48,6
milan,1997,29,42,7
sampdoria,1997,29,40,8
bologna,1997,29,38,9
vicenza,1997,29,31,10
bari,1997,29,30,11
empoli,1997,29,30,12
brescia,1997,29,29,13
piacenza,1997,29,29,14
atalanta,1997,29,25,15
lecce,1997,29,22,16
napoli,1997,29,12,17
juventus,1997,30,66,0
inter,1997,30,65,1
lazio,1997,30,56,2
parma,1997,30,52,3
udinese,1997,30,52,4
roma,1997,30,52,5
fiorentina,1997,30,48,6
sampdoria,1997,30,43,7
milan,1997,30,42,8
bologna,1997,30,41,9
vicenza,1997,30,34,10
bari,1997,30,33,11
empoli,1997,30,30,12
brescia,1997,30,29,13
piacenza,1997,30,29,14
atalanta,1997,30,28,15
lecce,1997,30,22,16
napoli,1997,30,12,17
juventus,1997,31,69,0
inter,1997,31,65,1
lazio,1997,31,56,2
parma,1997,31,55,3
udinese,1997,31,55,4
roma,1997,31,52,5
fiorentina,1997,31,48,6
sampdoria,1997,31,46,7
bologna,1997,31,44,8
milan,1997,31,43,9
vicenza,1997,31,35,10
bari,1997,31,34,11
empoli,1997,31,33,12
piacenza,1997,31,32,13
brescia,1997,31,29,14
atalanta,1997,31,28,15
lecce,1997,31,22,16
napoli,1997,31,13,17
juventus,1997,32,70,0
inter,1997,32,66,1
udinese,1997,32,58,2
parma,1997,32,56,3
lazio,1997,32,56,4
roma,1997,32,55,5
fiorentina,1997,32,51,6
sampdoria,1997,32,47,7
bologna,1997,32,45,8
milan,1997,32,43,9
vicenza,1997,32,36,10
bari,1997,32,34,11
empoli,1997,32,34,12
piacenza,1997,32,33,13
atalanta,1997,32,31,14
brescia,1997,32,29,15
lecce,1997,32,25,16
napoli,1997,32,13,17
juventus,1997,33,73,0
inter,1997,33,66,1
udinese,1997,33,61,2
parma,1997,33,57,3
lazio,1997,33,56,4
roma,1997,33,56,5
fiorentina,1997,33,54,6
sampdoria,1997,33,48,7
bologna,1997,33,45,8
milan,1997,33,44,9
bari,1997,33,37,10
empoli,1997,33,37,11
vicenza,1997,33,36,12
piacenza,1997,33,34,13
brescia,1997,33,32,14
atalanta,1997,33,31,15
lecce,1997,33,26,16
napoli,1997,33,13,17
juventus,1997,34,74,0
inter,1997,34,69,1
udinese,1997,34,64,2
roma,1997,34,59,3
fiorentina,1997,34,57,4
parma,1997,34,57,5
lazio,1997,34,56,6
bologna,1997,34,48,7
sampdoria,1997,34,48,8
milan,1997,34,44,9
bari,1997,34,38,10
piacenza,1997,34,37,11
empoli,1997,34,37,12
vicenza,1997,34,36,13
brescia,1997,34,35,14
atalanta,1997,34,32,15
lecce,1997,34,26,16
napoli,1997,34,14,17
sampdoria,1998,0,0,0
fiorentina,1998,0,0,1
milan,1998,0,0,2
bologna,1998,0,0,3
parma,1998,0,0,4
vicenza,1998,0,0,5
roma,1998,0,0,6
salernitana,1998,0,0,7
udinese,1998,0,0,8
empoli,1998,0,0,9
bari,1998,0,0,10
venezia,1998,0,0,11
cagliari,1998,0,0,12
inter,1998,0,0,13
perugia,1998,0,0,14
juventus,1998,0,0,15
piacenza,1998,0,0,16
lazio,1998,0,0,17
fiorentina,1998,1,3,0
milan,1998,1,3,1
roma,1998,1,3,2
juventus,1998,1,3,3
bari,1998,1,3,4
vicenza,1998,1,1,5
lazio,1998,1,1,6
piacenza,1998,1,1,7
udinese,1998,1,1,8
inter,1998,1,1,9
parma,1998,1,1,10
cagliari,1998,1,1,11
sampdoria,1998,1,1,12
venezia,1998,1,0,13
empoli,1998,1,0,14
perugia,1998,1,0,15
salernitana,1998,1,0,16
bologna,1998,1,0,17
fiorentina,1998,2,6,0
milan,1998,2,6,1
juventus,1998,2,6,2
inter,1998,2,4,3
roma,1998,2,4,4
bari,1998,2,4,5
udinese,1998,2,4,6
lazio,1998,2,2,7
parma,1998,2,2,8
sampdoria,1998,2,2,9
empoli,1998,2,1,10
venezia,1998,2,1,11
cagliari,1998,2,1,12
vicenza,1998,2,1,13
perugia,1998,2,1,14
piacenza,1998,2,1,15
salernitana,1998,2,0,16
bologna,1998,2,0,17
fiorentina,1998,3,9,0
roma,1998,3,7,1
inter,1998,3,7,2
udinese,1998,3,7,3
milan,1998,3,6,4
juventus,1998,3,6,5
parma,1998,3,5,6
bari,1998,3,5,7
piacenza,1998,3,4,8
cagliari,1998,3,4,9
lazio,1998,3,3,10
perugia,1998,3,2,11
sampdoria,1998,3,2,12
venezia,1998,3,1,13
empoli,1998,3,1,14
vicenza,1998,3,1,15
bologna,1998,3,1,16
salernitana,1998,3,0,17
fiorentina,1998,4,12,0
inter,1998,4,10,1
milan,1998,4,9,2
juventus,1998,4,9,3
roma,1998,4,7,4
udinese,1998,4,7,5
parma,1998,4,6,6
lazio,1998,4,6,7
bari,1998,4,5,8
sampdoria,1998,4,5,9
cagliari,1998,4,4,10
piacenza,1998,4,4,11
vicenza,1998,4,4,12
empoli,1998,4,2,13
perugia,1998,4,2,14
bologna,1998,4,2,15
salernitana,1998,4,1,16
venezia,1998,4,1,17
fiorentina,1998,5,12,0
juventus,1998,5,10,1
inter,1998,5,10,2
roma,1998,5,10,3
parma,1998,5,9,4
milan,1998,5,9,5
lazio,1998,5,9,6
udinese,1998,5,8,7
cagliari,1998,5,7,8
piacenza,1998,5,7,9
bari,1998,5,6,10
perugia,1998,5,5,11
sampdoria,1998,5,5,12
vicenza,1998,5,5,13
bologna,1998,5,3,14
empoli,1998,5,3,15
venezia,1998,5,1,16
salernitana,1998,5,1,17
fiorentina,1998,6,15,0
juventus,1998,6,13,1
milan,1998,6,12,2
lazio,1998,6,10,3
roma,1998,6,10,4
inter,1998,6,10,5
udinese,1998,6,9,6
parma,1998,6,9,7
cagliari,1998,6,8,8
sampdoria,1998,6,8,9
perugia,1998,6,8,10
piacenza,1998,6,7,11
bari,1998,6,7,12
bologna,1998,6,6,13
vicenza,1998,6,6,14
empoli,1998,6,3,15
venezia,1998,6,2,16
salernitana,1998,6,1,17
juventus,1998,7,16,0
fiorentina,1998,7,15,1
milan,1998,7,13,2
roma,1998,7,13,3
parma,1998,7,12,4
bari,1998,7,10,5
lazio,1998,7,10,6
inter,1998,7,10,7
vicenza,1998,7,9,8
udinese,1998,7,9,9
bologna,1998,7,9,10
cagliari,1998,7,8,11
piacenza,1998,7,8,12
sampdoria,1998,7,8,13
perugia,1998,7,8,14
empoli,1998,7,6,15
salernitana,1998,7,4,16
venezia,1998,7,2,17
fiorentina,1998,8,18,0
juventus,1998,8,17,1
milan,1998,8,14,2
roma,1998,8,14,3
parma,1998,8,13,4
lazio,1998,8,13,5
cagliari,1998,8,11,6
sampdoria,1998,8,11,7
perugia,1998,8,11,8
inter,1998,8,11,9
bari,1998,8,11,10
udinese,1998,8,10,11
bologna,1998,8,10,12
vicenza,1998,8,9,13
piacenza,1998,8,8,14
empoli,1998,8,6,15
salernitana,1998,8,4,16
venezia,1998,8,2,17
fiorentina,1998,9,18,0
roma,1998,9,17,1
juventus,1998,9,17,2
parma,1998,9,16,3
milan,1998,9,15,4
inter,1998,9,14,5
lazio,1998,9,13,6
bologna,1998,9,13,7
bari,1998,9,12,8
cagliari,1998,9,11,9
perugia,1998,9,11,10
piacenza,1998,9,11,11
sampdoria,1998,9,11,12
udinese,1998,9,10,13
empoli,1998,9,9,14
vicenza,1998,9,9,15
salernitana,1998,9,7,16
venezia,1998,9,5,17
fiorentina,1998,10,21,0
milan,1998,10,18,1
roma,1998,10,18,2
juventus,1998,10,18,3
parma,1998,10,16,4
bologna,1998,10,14,5
inter,1998,10,14,6
cagliari,1998,10,14,7
udinese,1998,10,13,8
lazio,1998,10,13,9
bari,1998,10,13,10
perugia,1998,10,12,11
sampdoria,1998,10,12,12
piacenza,1998,10,11,13
empoli,1998,10,10,14
salernitana,1998,10,10,15
vicenza,1998,10,10,16
venezia,1998,10,5,17
fiorentina,1998,11,22,0
parma,1998,11,19,1
roma,1998,11,19,2
milan,1998,11,18,3
juventus,1998,11,18,4
bologna,1998,11,17,5
inter,1998,11,17,6
udinese,1998,11,16,7
perugia,1998,11,15,8
lazio,1998,11,14,9
bari,1998,11,14,10
cagliari,1998,11,14,11
sampdoria,1998,11,13,12
empoli,1998,11,13,13
piacenza,1998,11,11,14
salernitana,1998,11,10,15
vicenza,1998,11,10,16
venezia,1998,11,6,17
fiorentina,1998,12,25,0
parma,1998,12,22,1
roma,1998,12,22,2
milan,1998,12,21,3
juventus,1998,12,18,4
inter,1998,12,18,5
lazio,1998,12,17,6
bologna,1998,12,17,7
udinese,1998,12,16,8
bari,1998,12,15,9
perugia,1998,12,15,10
empoli,1998,12,14,11
cagliari,1998,12,14,12
sampdoria,1998,12,13,13
piacenza,1998,12,12,14
salernitana,1998,12,11,15
vicenza,1998,12,11,16
venezia,1998,12,9,17
fiorentina,1998,13,28,0
milan,1998,13,24,1
parma,1998,13,23,2
roma,1998,13,23,3
inter,1998,13,21,4
lazio,1998,13,20,5
bari,1998,13,18,6
bologna,1998,13,18,7
juventus,1998,13,18,8
perugia,1998,13,18,9
udinese,1998,13,16,10
empoli,1998,13,14,11
cagliari,1998,13,14,12
piacenza,1998,13,13,13
sampdoria,1998,13,13,14
salernitana,1998,13,12,15
vicenza,1998,13,11,16
venezia,1998,13,10,17
fiorentina,1998,14,29,0
parma,1998,14,26,1
milan,1998,14,25,2
inter,1998,14,24,3
lazio,1998,14,23,4
roma,1998,14,23,5
bologna,1998,14,21,6
juventus,1998,14,21,7
perugia,1998,14,19,8
bari,1998,14,18,9
udinese,1998,14,16,10
piacenza,1998,14,16,11
cagliari,1998,14,14,12
sampdoria,1998,14,14,13
empoli,1998,14,14,14
salernitana,1998,14,12,15
vicenza,1998,14,12,16
venezia,1998,14,11,17
fiorentina,1998,15,32,0
parma,1998,15,29,1
milan,1998,15,26,2
lazio,1998,15,26,3
inter,1998,15,24,4
roma,1998,15,24,5
juventus,1998,15,22,6
bologna,1998,15,21,7
bari,1998,15,21,8
udinese,1998,15,19,9
perugia,1998,15,19,10
cagliari,1998,15,17,11
piacenza,1998,15,17,12
empoli,1998,15,15,13
sampdoria,1998,15,14,14
vicenza,1998,15,12,15
salernitana,1998,15,12,16
venezia,1998,15,11,17
parma,1998,16,32,0
fiorentina,1998,16,32,1
lazio,1998,16,29,2
inter,1998,16,27,3
milan,1998,16,27,4
roma,1998,16,24,5
juventus,1998,16,23,6
bari,1998,16,22,7
udinese,1998,16,22,8
bologna,1998,16,22,9
cagliari,1998,16,20,10
perugia,1998,16,19,11
piacenza,1998,16,17,12
empoli,1998,16,16,13
vicenza,1998,16,15,14
sampdoria,1998,16,15,15
salernitana,1998,16,12,16
venezia,1998,16,12,17
fiorentina,1998,17,35,0
lazio,1998,17,32,1
parma,1998,17,32,2
milan,1998,17,30,3
inter,1998,17,27,4
roma,1998,17,27,5
bari,1998,17,25,6
bologna,1998,17,25,7
juventus,1998,17,24,8
udinese,1998,17,23,9
cagliari,1998,17,20,10
perugia,1998,17,19,11
piacenza,1998,17,18,12
empoli,1998,17,16,13
venezia,1998,17,15,14
vicenza,1998,17,15,15
sampdoria,1998,17,15,16
salernitana,1998,17,13,17
fiorentina,1998,18,38,0
lazio,1998,18,35,1
parma,1998,18,33,2
milan,1998,18,33,3
inter,1998,18,30,4
roma,1998,18,27,5
juventus,1998,18,27,6
bari,1998,18,25,7
bologna,1998,18,25,8
udinese,1998,18,24,9
cagliari,1998,18,20,10
perugia,1998,18,19,11
venezia,1998,18,18,12
piacenza,1998,18,18,13
empoli,1998,18,16,14
vicenza,1998,18,16,15
sampdoria,1998,18,16,16
salernitana,1998,18,16,17
fiorentina,1998,19,41,0
lazio,1998,19,38,1
milan,1998,19,36,2
parma,1998,19,34,3
inter,1998,19,31,4
roma,1998,19,28,5
juventus,1998,19,27,6
udinese,1998,19,27,7
bari,1998,19,25,8
bologna,1998,19,25,9
cagliari,1998,19,23,10
perugia,1998,19,22,11
venezia,1998,19,19,12
piacenza,1998,19,19,13
empoli,1998,19,17,14
vicenza,1998,19,16,15
sampdoria,1998,19,16,16
salernitana,1998,19,16,17
fiorentina,1998,20,42,0
lazio,1998,20,41,1
parma,1998,20,37,2
milan,1998,20,37,3
inter,1998,20,34,4
udinese,1998,20,30,5
roma,1998,20,28,6
bologna,1998,20,28,7
juventus,1998,20,27,8
bari,1998,20,25,9
cagliari,1998,20,24,10
perugia,1998,20,22,11
venezia,1998,20,22,12
piacenza,1998,20,19,13
vicenza,1998,20,19,14
sampdoria,1998,20,17,15
empoli,1998,20,17,16
salernitana,1998,20,16,17
lazio,1998,21,42,0
fiorentina,1998,21,42,1
milan,1998,21,40,2
parma,1998,21,38,3
inter,1998,21,34,4
udinese,1998,21,33,5
roma,1998,21,31,6
juventus,1998,21,30,7
bologna,1998,21,29,8
bari,1998,21,26,9
perugia,1998,21,25,10
cagliari,1998,21,25,11
venezia,1998,21,22,12
vicenza,1998,21,20,13
salernitana,1998,21,19,14
piacenza,1998,21,19,15
sampdoria,1998,21,17,16
empoli,1998,21,17,17
lazio,1998,22,45,0
fiorentina,1998,22,43,1
milan,1998,22,43,2
parma,1998,22,41,3
udinese,1998,22,36,4
inter,1998,22,34,5
juventus,1998,22,33,6
roma,1998,22,32,7
bologna,1998,22,32,8
bari,1998,22,26,9
venezia,1998,22,25,10
perugia,1998,22,25,11
cagliari,1998,22,25,12
vicenza,1998,22,20,13
sampdoria,1998,22,20,14
salernitana,1998,22,19,15
piacenza,1998,22,19,16
empoli,1998,22,17,17
lazio,1998,23,48,0
parma,1998,23,44,1
fiorentina,1998,23,44,2
milan,1998,23,43,3
udinese,1998,23,36,4
inter,1998,23,35,5
roma,1998,23,35,6
juventus,1998,23,34,7
bologna,1998,23,32,8
venezia,1998,23,28,9
bari,1998,23,27,10
cagliari,1998,23,26,11
perugia,1998,23,25,12
sampdoria,1998,23,23,13
piacenza,1998,23,22,14
vicenza,1998,23,20,15
salernitana,1998,23,20,16
empoli,1998,23,17,17
lazio,1998,24,51,0
fiorentina,1998,24,47,1
milan,1998,24,46,2
parma,1998,24,44,3
udinese,1998,24,39,4
juventus,1998,24,37,5
inter,1998,24,35,6
roma,1998,24,35,7
bologna,1998,24,35,8
bari,1998,24,30,9
cagliari,1998,24,29,10
venezia,1998,24,28,11
perugia,1998,24,28,12
sampdoria,1998,24,23,13
piacenza,1998,24,22,14
vicenza,1998,24,20,15
salernitana,1998,24,20,16
empoli,1998,24,17,17
lazio,1998,25,52,0
parma,1998,25,47,1
fiorentina,1998,25,47,2
milan,1998,25,47,3
juventus,1998,25,40,4
udinese,1998,25,39,5
roma,1998,25,38,6
inter,1998,25,36,7
bologna,1998,25,35,8
venezia,1998,25,31,9
bari,1998,25,30,10
cagliari,1998,25,29,11
perugia,1998,25,28,12
piacenza,1998,25,25,13
vicenza,1998,25,23,14
salernitana,1998,25,23,15
sampdoria,1998,25,23,16
empoli,1998,25,18,17
lazio,1998,26,55,0
fiorentina,1998,26,50,1
milan,1998,26,48,2
parma,1998,26,47,3
udinese,1998,26,42,4
juventus,1998,26,41,5
roma,1998,26,39,6
bologna,1998,26,38,7
inter,1998,26,36,8
cagliari,1998,26,32,9
bari,1998,26,31,10
venezia,1998,26,31,11
perugia,1998,26,31,12
sampdoria,1998,26,26,13
piacenza,1998,26,25,14
vicenza,1998,26,23,15
salernitana,1998,26,23,16
empoli,1998,26,18,17
lazio,1998,27,56,0
fiorentina,1998,27,50,1
milan,1998,27,49,2
parma,1998,27,48,3
roma,1998,27,42,4
udinese,1998,27,42,5
juventus,1998,27,41,6
bologna,1998,27,39,7
inter,1998,27,39,8
cagliari,1998,27,33,9
perugia,1998,27,32,10
venezia,1998,27,32,11
bari,1998,27,31,12
piacenza,1998,27,28,13
vicenza,1998,27,26,14
sampdoria,1998,27,26,15
salernitana,1998,27,24,16
empoli,1998,27,21,17
lazio,1998,28,56,0
milan,1998,28,52,1
fiorentina,1998,28,51,2
parma,1998,28,48,3
roma,1998,28,45,4
udinese,1998,28,45,5
juventus,1998,28,42,6
bologna,1998,28,40,7
inter,1998,28,39,8
cagliari,1998,28,33,9
bari,1998,28,32,10
venezia,1998,28,32,11
perugia,1998,28,32,12
piacenza,1998,28,31,13
vicenza,1998,28,29,14
sampdoria,1998,28,29,15
salernitana,1998,28,27,16
empoli,1998,28,21,17
lazio,1998,29,56,0
milan,1998,29,55,1
fiorentina,1998,29,51,2
parma,1998,29,49,3
roma,1998,29,45,4
juventus,1998,29,45,5
udinese,1998,29,45,6
bologna,1998,29,43,7
inter,1998,29,40,8
perugia,1998,29,35,9
venezia,1998,29,35,10
piacenza,1998,29,34,11
cagliari,1998,29,33,12
bari,1998,29,33,13
vicenza,1998,29,30,14
sampdoria,1998,29,30,15
salernitana,1998,29,28,16
empoli,1998,29,21,17
lazio,1998,30,59,0
milan,1998,30,58,1
fiorentina,1998,30,51,2
parma,1998,30,49,3
roma,1998,30,48,4
juventus,1998,30,48,5
udinese,1998,30,48,6
bologna,1998,30,43,7
inter,1998,30,40,8
venezia,1998,30,38,9
bari,1998,30,36,10
